CONCESSIONARIA,SUBGRUPO,MODALIDADE,CLASSE,SUBCLASSE,DETALHE,POSTO,UNIDADE,ACESSANTE,Total TE,Total TUSD,TUSD_FioB
CETRIL,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,176.93,572.94,316.107899064649
CETRIL,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,173.17,560.75,309.382199084551
CETRIL,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,176.93,572.94,316.107899064649
CETRIL,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,176.93,572.94,316.107899064649
CETRIL,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,173.17,560.75,309.382199084551
CETRIL,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,188.23,1722.19,1109.74024805339
CETRIL,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,188.23,1083.61,665.844020948241
CETRIL,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,188.23,445.03,221.948006982747
CETRIL,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,188.23,609.51,336.284999004946
CETRIL,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,188.23,609.51,336.284999004946
CETRIL,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,MWh,Não se aplica,103.52,335.23,184.95674945272
CETRIL,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,MWh,Não se aplica,112.94,365.7,201.770999402968
CHESP,A3a,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,13.61,0.0
CHESP,A3a,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,51.04,41.05852715304
CHESP,A3a,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,13.61,0.0
CHESP,A3a,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,21.37,15.1663337052635
CHESP,A3a,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,361.95,145.72,0.0
CHESP,A3a,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,51.04,41.05852715304
CHESP,A3a,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,222.39,145.72,0.0
CHESP,A3a,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,21.37,15.1663337052635
CHESP,A3a,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,234.02,145.72,0.0
CHESP,A3a,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,58.12,44.7284791216266
CHESP,A3a,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,12.44,12.7172059354621
CHESP,A3a,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,1253.39,987.458032659121
CHESP,A3a,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,21.37,15.1663337052635
CHESP,A3a,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,13.61,0.0
CHESP,A3a,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,361.95,1385.5,987.458032659121
CHESP,A3a,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,21.37,15.1663337052635
CHESP,A3a,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,222.39,145.72,0.0
CHESP,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,13.61,0.0
CHESP,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,51.04,41.05852715304
CHESP,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,13.61,0.0
CHESP,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,21.37,15.1663337052635
CHESP,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,361.95,145.72,0.0
CHESP,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,51.04,41.05852715304
CHESP,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,222.39,145.72,0.0
CHESP,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,21.37,15.1663337052635
CHESP,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,12.44,12.7172059354621
CHESP,A4,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,1253.39,987.458032659121
CHESP,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,21.37,15.1663337052635
CHESP,A4,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,13.61,0.0
CHESP,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,361.95,1385.5,987.458032659121
CHESP,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,21.37,15.1663337052635
CHESP,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,222.39,145.72,0.0
CHESP,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,kW,Não se aplica,0.0,5.71,5.88117816780554
CHESP,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,kW,Não se aplica,0.0,20.84,21.6971737550184
CHESP,B1,Branca,Residencial,Residencial,Não se aplica,Ponta,MWh,Não se aplica,437.01,728.02,812.431409898977
CHESP,B1,Branca,Residencial,Residencial,Não se aplica,Intermediário,MWh,Não se aplica,272.82,509.77,487.458891063804
CHESP,B1,Branca,Residencial,Residencial,Não se aplica,Fora ponta,MWh,Não se aplica,272.82,291.53,162.486259417586
CHESP,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,286.51,251.4,249.978895353531
CHESP,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,286.51,384.48,249.978895353531
CHESP,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,286.51,251.4,249.978895353531
CHESP,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,286.51,384.48,249.978895353531
CHESP,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Ponta,MWh,Não se aplica,410.79,712.83,775.434597012083
CHESP,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Intermediário,MWh,Não se aplica,256.45,496.28,465.260736998773
CHESP,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Fora ponta,MWh,Não se aplica,256.45,279.74,155.086876985464
CHESP,B2,Branca,Rural,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,410.79,712.83,775.434597012083
CHESP,B2,Branca,Rural,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,256.45,496.28,465.260736998773
CHESP,B2,Branca,Rural,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,256.45,279.74,155.086876985464
CHESP,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Ponta,MWh,Não se aplica,402.05,697.66,758.935988565017
CHESP,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Intermediário,MWh,Não se aplica,250.99,485.72,455.361572381778
CHESP,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Fora ponta,MWh,Não se aplica,250.99,273.79,151.787156198539
CHESP,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,269.32,361.41,234.980161632319
CHESP,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,269.32,361.41,234.980161632319
CHESP,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,263.59,353.72,229.980583725249
CHESP,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,269.32,361.41,234.980161632319
CHESP,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,269.32,361.41,234.980161632319
CHESP,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,263.59,353.72,229.980583725249
CHESP,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,437.01,829.05,862.4272340941
CHESP,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,272.82,570.4,517.456363018669
CHESP,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,272.82,311.74,172.485491943238
CHESP,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,286.51,384.48,249.978895353531
CHESP,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,286.51,384.48,249.978895353531
CHESP,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,MWh,Não se aplica,157.58,211.47,137.488392444442
CHESP,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,MWh,Não se aplica,171.9,230.69,149.987337212119
CODESAM,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,6.98,0.0
CODESAM,A4,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,40.93,29.802953040694
CODESAM,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,6.98,0.0
CODESAM,A4,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,14.79,8.15697600571721
CODESAM,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,239.91,93.33,0.0
CODESAM,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,40.93,29.802953040694
CODESAM,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,239.91,93.33,0.0
CODESAM,A4,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,14.79,8.15697600571721
CODESAM,A4,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,4.45,4.55262956656284
CODESAM,A4,Verde,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,991.55,716.760516950439
CODESAM,A4,Verde,Não se aplica,Não se aplica,APE,Não se aplica,kW,Não se aplica,0.0,14.79,8.15697600571721
CODESAM,A4,Verde,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,6.98,0.0
CODESAM,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,239.91,1077.9,716.760516950439
CODESAM,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,Não se aplica,0.0,14.79,8.15697600571721
CODESAM,A4,Verde,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,239.91,93.33,0.0
CODESAM,B,Geração,Não se aplica,Não se aplica,TIPO 01,Não se aplica,kW,Não se aplica,0.0,2.56,2.61514722664199
CODESAM,B,Geração,Não se aplica,Não se aplica,TIPO 02,Não se aplica,kW,Não se aplica,0.0,7.6,7.78400536976993
CODESAM,B1,Branca,Residencial,Residencial,Não se aplica,Ponta,MWh,Não se aplica,239.91,560.83,355.837827464262
CODESAM,B1,Branca,Residencial,Residencial,Não se aplica,Intermediário,MWh,Não se aplica,239.91,382.13,213.502718864257
CODESAM,B1,Branca,Residencial,Residencial,Não se aplica,Fora ponta,MWh,Não se aplica,239.91,203.41,71.1674983357523
CODESAM,B1,Convencional,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,239.91,179.34,131.791779658727
CODESAM,B1,Convencional,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,239.91,279.53,131.791779658727
CODESAM,B1,Convencional pré-pagamento,Residencial,Baixa Renda,Não se aplica,Não se aplica,MWh,Não se aplica,239.91,179.34,131.791779658727
CODESAM,B1,Convencional pré-pagamento,Residencial,Residencial,Não se aplica,Não se aplica,MWh,Não se aplica,239.91,279.53,131.791779658727
CODESAM,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Ponta,MWh,Não se aplica,225.52,566.08,365.458626036207
CODESAM,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Intermediário,MWh,Não se aplica,225.52,382.51,219.275238749398
CODESAM,B2,Branca,Rural,Cooperativa de eletrificação rural,Não se aplica,Fora ponta,MWh,Não se aplica,225.52,198.99,73.0917462497995
CODESAM,B2,Branca,Rural,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,225.52,566.08,365.458626036207
CODESAM,B2,Branca,Rural,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,225.52,382.51,219.275238749398
CODESAM,B2,Branca,Rural,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,225.52,198.99,73.0917462497995
CODESAM,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Ponta,MWh,Não se aplica,220.72,554.04,357.682910588628
CODESAM,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Intermediário,MWh,Não se aplica,220.72,374.37,214.609808137709
CODESAM,B2,Branca,Rural,Serviço público de irrigação rural,Não se aplica,Fora ponta,MWh,Não se aplica,220.72,194.75,71.5366027125697
CODESAM,B2,Convencional,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,225.52,262.76,123.884272879203
CODESAM,B2,Convencional,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,225.52,262.76,123.884272879203
CODESAM,B2,Convencional,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,220.72,257.17,121.248437286029
CODESAM,B2,Convencional pré-pagamento,Rural,Cooperativa de eletrificação rural,Não se aplica,Não se aplica,MWh,Não se aplica,225.52,262.76,123.884272879203
CODESAM,B2,Convencional pré-pagamento,Rural,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,225.52,262.76,123.884272879203
CODESAM,B2,Convencional pré-pagamento,Rural,Serviço público de irrigação rural,Não se aplica,Não se aplica,MWh,Não se aplica,220.72,257.17,121.248437286029
CODESAM,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,239.91,676.67,448.092095611071
CODESAM,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Intermediário,MWh,Não se aplica,239.91,451.62,268.855279752343
CODESAM,B3,Branca,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,239.91,226.58,89.6184638936143
CODESAM,B3,Convencional,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,239.91,279.53,131.791779658727
CODESAM,B3,Convencional pré-pagamento,Não se aplica,Não se aplica,Não se aplica,Não se aplica,MWh,Não se aplica,239.91,279.53,131.791779658727
CODESAM,B4,Convencional,Iluminação pública,Iluminação pública – B4a,Não se aplica,Não se aplica,MWh,Não se aplica,131.95,153.74,72.4854788122997
CODESAM,B4,Convencional,Iluminação pública,Iluminação pública – B4b,Não se aplica,Não se aplica,MWh,Não se aplica,143.95,167.72,79.075067795236
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,COMPLEXO FORD,0.0,1.63,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,CONTINENTAL,0.0,1.63,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,EMBASA,0.0,1.63,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,COMPLEXO FORD,0.0,7.46,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,CONTINENTAL,0.0,7.46,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,EMBASA,0.0,7.66,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,COMPLEXO FORD,0.0,1.63,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,CONTINENTAL,0.0,1.63,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,EMBASA,0.0,1.63,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,COMPLEXO FORD,0.0,7.32,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,CONTINENTAL,0.0,7.32,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,EMBASA,0.0,7.45,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,COMPLEXO FORD,415.55,42.39,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,CONTINENTAL,415.55,42.39,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,EMBASA,415.55,42.39,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,COMPLEXO FORD,0.0,7.46,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,CONTINENTAL,0.0,7.46,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,EMBASA,0.0,7.66,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,COMPLEXO FORD,256.95,42.39,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,CONTINENTAL,256.95,42.39,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,EMBASA,256.95,42.39,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,COMPLEXO FORD,0.0,7.32,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,CONTINENTAL,0.0,7.32,0.0
COELBA,A1,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,EMBASA,0.0,7.45,0.0
COELBA,A2,Azul,Não se aplica,Não se aplica,APE,Ponta,MWh,Não se aplica,0.0,13.03,0.0
COELBA,A2,Azul,Não se aplica,Não se aplica,APE,Ponta,kW,Não se aplica,0.0,39.48,24.9071289826038
COELBA,A2,Azul,Não se aplica,Não se aplica,APE,Fora ponta,MWh,Não se aplica,0.0,13.03,0.0
COELBA,A2,Azul,Não se aplica,Não se aplica,APE,Fora ponta,kW,Não se aplica,0.0,16.89,2.49078131222213
COELBA,A2,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,MWh,Não se aplica,415.55,53.81,0.0
COELBA,A2,Azul,Não se aplica,Não se aplica,Não se aplica,Ponta,kW,Não se aplica,0.0,39.48,24.9071289826038
COELBA,A2,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,MWh,Não se aplica,256.95,53.81,0.0
COELBA,A2,Azul,Não se aplica,Não se aplica,Não se aplica,Fora ponta,kW,Não se aplica,0.0,16.89,2.49078131222213
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,EOL VENTOS DA BAHIA II,0.0,6.59,5.03152696410199
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,EOL VENTOS DA BAHIA IV,0.0,10.12,7.1695
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,EOL VENTOS DA BAHIA VIII,0.0,6.59,5.03152696410199
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,NOVO GERADOR,0.0,9.89,7.64057979708152
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,PCH BOA SORTE - TO,0.0,6.0,5.14443806042877
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,PCH CACHOEIRA DA LIXA - BA,0.0,2.25,1.61449098101402
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,PCH COLINO 1 - BA,0.0,2.25,1.61449098101402
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,PCH COLINO 2 - BA,0.0,2.25,1.61449098101402
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,PCH DOIDO,0.0,6.0,5.14237261354475
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,PCH LAGOA GRANDE - TO,0.0,6.0,5.14443806042877
COELBA,A2,Geração,Não se aplica,Não se aplica,Não se aplica,Não se aplica,kW,PCH PIARUCUM,0.0,5.96,5.45494357532742
